nodo_partenza,nodo_arrivo,peso_arco
0,1,4
0,2,33
0,3,49
0,4,6
0,5,27
0,6,4
0,7,47
0,9,9
0,10,10
0,12,40
0,13,49
0,15,18
0,16,4
0,17,1
0,18,22
0,19,2
0,20,42
0,21,44
0,22,7
0,24,46
0,25,19
0,26,47
0,27,23
0,28,20
0,29,13
0,30,35
0,31,17
0,32,18
0,33,43
0,34,39
0,35,28
0,36,9
0,37,33
0,38,40
0,39,25
0,40,48
0,41,16
0,42,50
0,43,16
0,44,14
0,45,2
0,46,44
0,47,30
0,49,42
0,50,50
0,51,43
0,52,7
0,54,44
0,55,35
0,56,32
0,57,30
0,58,14
0,59,41
0,60,20
0,61,46
0,62,15
0,63,36
0,64,39
0,65,4
0,66,32
0,67,20
0,68,29
0,69,26
0,70,24
0,71,28
0,73,48
0,74,17
0,75,13
0,76,15
0,77,21
0,78,41
0,79,47
0,80,3
0,81,50
0,82,17
0,83,38
0,84,27
0,85,48
0,86,5
0,87,19
0,88,31
0,89,25
0,90,47
0,91,16
0,92,8
0,93,44
0,94,39
0,95,1
0,97,6
0,98,42
0,99,5
0,101,29
0,102,22
0,103,45
0,104,4
0,105,6
0,107,1
0,108,19
0,109,24
0,110,8
0,112,23
0,113,31
0,114,16
0,115,36
0,116,16
0,117,21
0,118,7
0,119,12
0,120,34
0,121,1
0,122,9
0,123,18
0,124,49
0,125,35
0,126,30
0,127,22
0,128,3
0,129,45
0,130,30
0,131,10
0,132,21
0,133,15
0,134,22
0,135,21
0,136,5
0,137,33
0,138,26
0,139,7
0,141,9
0,142,8
0,143,25
0,144,45
0,146,20
0,147,13
0,148,13
0,149,3
0,150,12
0,151,42
0,152,15
0,153,26
0,154,33
0,155,28
0,156,10
0,157,48
0,158,18
0,159,19
0,160,19
0,161,10
0,162,10
0,163,48
0,164,15
0,165,12
0,166,14
0,167,35
0,168,4
0,169,30
0,170,4
0,172,38
0,173,39
0,174,32
0,175,17
0,176,10
0,177,46
0,178,49
0,179,34
0,180,28
0,181,14
0,182,22
0,183,24
0,184,16
0,185,42
0,186,34
0,187,48
0,188,46
0,189,18
0,190,44
0,191,1
0,192,23
0,193,18
0,194,33
0,195,23
0,196,13
0,197,31
0,198,6
0,199,4
0,200,44
0,201,20
0,202,34
0,203,21
0,204,20
0,205,43
0,206,21
0,207,27
0,208,33
0,211,8
0,212,45
0,213,17
0,214,41
0,215,19
0,216,47
0,217,39
0,218,10
0,219,48
0,221,21
0,222,13
0,223,5
0,225,50
0,226,24
0,227,7
0,230,26
0,232,17
0,234,21
0,235,45
0,236,35
0,238,11
0,239,22
0,240,26
0,241,5
0,242,49
0,243,10
0,244,19
0,246,11
0,247,35
0,248,32
0,249,16
0,250,12
0,251,4
0,252,18
0,253,11
0,254,27
0,255,42
0,256,21
0,257,23
0,258,32
0,259,13
0,261,43
0,262,24
0,263,22
0,264,42
0,265,24
0,266,20
0,267,10
0,268,17
0,269,39
0,270,41
0,271,46
0,272,16
0,273,48
0,274,16
0,275,26
0,276,35
0,279,39
0,280,23
0,281,34
0,282,7
0,283,19
0,284,10
0,285,45
0,286,50
0,287,33
0,288,9
0,289,5
0,290,1
0,291,48
0,292,41
0,293,6
0,294,42
0,295,35
0,296,19
0,297,4
0,299,28
0,300,13
0,301,35
0,302,37
0,304,8
0,305,20
0,306,40
0,307,18
0,308,26
0,309,41
0,311,39
0,313,45
0,315,47
0,316,28
0,317,14
0,318,12
0,319,21
0,320,22
0,321,28
0,322,50
0,323,44
0,324,2
0,325,26
0,327,11
0,328,36
0,329,42
0,330,34
0,331,31
0,332,49
0,333,38
0,334,13
0,335,40
0,336,49
0,337,4
0,338,11
0,339,19
0,340,24
0,341,23
0,342,2
0,343,45
0,344,16
0,345,34
0,346,36
0,348,16
0,349,31
0,350,3
0,351,34
0,352,39
0,353,8
0,354,33
0,356,46
0,357,27
0,358,25
0,359,19
0,360,43
0,362,46
0,363,38
0,365,21
0,366,36
0,367,27
0,368,28
0,369,16
0,370,24
0,372,40
0,373,35
0,374,3
0,375,16
0,377,30
0,378,39
0,379,49
0,380,11
0,381,33
0,382,2
0,383,11
0,384,27
0,385,17
0,386,4
0,387,11
0,388,17
0,389,46
0,390,41
0,391,15
0,394,32
0,395,40
0,396,34
0,397,11
0,398,5
0,399,22
0,400,14
0,402,21
0,404,7
0,405,33
0,406,29
0,407,16
0,409,25
0,410,39
0,411,44
0,412,19
0,413,46
0,414,27
0,415,24
0,416,28
0,417,33
0,418,43
0,419,40
0,421,27
0,422,38
0,423,16
0,425,36
0,426,22
0,427,14
0,428,1
0,429,45
0,430,50
0,432,1
0,433,11
0,434,46
0,435,39
0,436,14
0,437,38
0,438,47
0,439,49
0,441,23
0,442,37
0,443,29
0,444,46
0,445,31
0,446,2
0,447,47
0,449,1
0,451,13
0,452,43
0,453,1
0,454,20
0,455,19
0,456,24
0,457,46
0,459,20
0,460,41
0,461,40
0,462,4
0,463,50
0,464,34
0,465,35
0,466,46
0,469,8
0,470,49
0,471,25
0,472,42
0,473,46
0,474,39
0,475,5
0,476,5
0,477,17
0,478,15
0,479,8
0,481,44
0,482,26
0,483,39
0,484,38
0,485,22
0,486,28
0,487,38
0,489,22
0,490,27
0,491,43
0,492,30
0,493,49
0,494,32
0,495,37
0,496,20
0,497,27
0,498,35
0,499,19
1,0,18
1,2,46
1,3,45
1,4,29
1,5,47
1,6,25
1,7,30
1,8,10
1,9,7
1,10,20
1,11,36
1,12,23
1,14,30
1,15,25
1,16,42
1,17,50
1,18,31
1,19,37
1,20,29
1,21,49
1,22,47
1,23,9
1,25,44
1,26,43
1,27,2
1,28,31
1,29,50
1,30,33
1,31,50
1,33,34
1,34,15
1,36,5
1,38,26
1,39,16
1,40,48
1,41,8
1,42,35
1,44,26
1,45,5
1,46,36
1,48,24
1,49,19
1,50,2
1,51,3
1,52,33
1,53,37
1,54,16
1,55,49
1,56,11
1,57,23
1,58,31
1,59,50
1,60,40
1,61,26
1,62,32
1,63,14
1,64,44
1,65,7
1,66,35
1,67,33
1,69,5
1,70,6
1,71,44
1,72,44
1,73,13
1,74,42
1,75,21
1,77,26
1,78,45
1,79,17
1,80,15
1,81,20
1,82,10
1,83,40
1,84,35
1,85,39
1,86,38
1,87,44
1,88,25
1,89,42
1,90,8
1,92,45
1,93,25
1,94,5
1,95,15
1,96,43
1,97,8
1,98,24
1,99,10
1,100,44
1,101,32
1,102,7
1,103,2
1,104,25
1,105,18
1,106,14
1,107,16
1,108,13
1,109,27
1,110,26
1,111,38
1,112,28
1,113,8
1,114,46
1,115,40
1,116,2
1,117,6
1,118,4
1,119,34
1,120,34
1,121,5
1,122,46
1,125,43
1,127,38
1,129,7
1,130,41
1,131,28
1,132,23
1,133,14
1,134,11
1,135,34
1,136,12
1,137,20
1,138,19
1,139,26
1,140,39
1,141,20
1,142,2
1,143,32
1,144,11
1,145,14
1,146,17
1,147,28
1,148,4
1,149,44
1,150,19
1,151,40
1,152,19
1,153,35
1,154,5
1,155,14
1,156,14
1,157,4
1,158,29
1,159,45
1,160,11
1,161,39
1,162,20
1,163,20
1,164,10
1,166,48
1,167,19
1,168,44
1,169,45
1,170,5
1,171,44
1,172,26
1,173,14
1,174,2
1,175,47
1,176,38
1,177,47
1,178,19
1,179,10
1,180,16
1,181,30
1,182,47
1,183,32
1,184,34
1,185,4
1,186,2
1,187,36
1,188,36
1,189,25
1,190,8
1,191,46
1,192,30
1,193,21
1,194,49
1,195,41
1,196,36
1,197,27
1,198,2
1,199,22
1,200,24
1,201,18
1,202,16
1,204,20
1,206,20
1,207,36
1,208,10
1,209,46
1,211,17
1,212,15
1,213,25
1,214,48
1,215,5
1,216,42
1,217,35
1,218,36
1,219,32
1,220,37
1,221,25
1,222,21
1,223,44
1,224,13
1,225,4
1,226,19
1,227,37
1,228,2
1,229,35
1,230,1
1,232,30
1,234,9
1,235,6
1,236,44
1,237,38
1,238,21
1,239,31
1,240,10
1,241,31
1,242,37
1,243,22
1,244,5
1,245,47
1,246,16
1,247,42
1,248,27
1,250,4
1,251,31
1,253,38
1,254,20
1,255,17
1,256,23
1,257,50
1,258,22
1,259,41
1,260,33
1,261,25
1,262,26
1,263,18
1,265,7
1,266,38
1,267,13
1,268,24
1,269,1
1,270,33
1,271,45
1,272,44
1,273,49
1,275,46
1,277,48
1,278,48
1,279,17
1,280,32
1,281,23
1,282,44
1,284,9
1,285,10
1,287,50
1,288,18
1,289,26
1,290,25
1,291,24
1,292,8
1,294,9
1,295,47
1,296,35
1,297,26
1,298,26
1,299,11
1,300,48
1,301,10
1,302,15
1,303,8
1,304,34
1,306,2
1,307,22
1,308,10
1,309,4
1,310,24
1,311,24
1,313,21
1,314,25
1,315,9
1,316,5
1,317,12
1,318,14
1,320,40
1,321,8
1,322,1
1,323,26
1,325,44
1,327,24
1,328,45
1,329,35
1,331,22
1,333,44
1,334,49
1,335,6
1,336,11
1,337,33
1,339,14
1,340,1
1,341,37
1,342,8
1,343,6
1,344,10
1,345,33
1,346,15
1,347,32
1,348,47
1,349,8
1,350,49
1,351,11
1,352,48
1,353,10
1,355,49
1,356,1
1,357,1
1,358,49
1,359,11
1,360,43
1,361,41
1,362,13
1,363,38
1,364,44
1,365,19
1,366,17
1,367,35
1,368,35
1,369,5
1,370,22
1,371,33
1,372,24
1,373,9
1,374,9
1,375,1
1,376,49
1,377,29
1,379,16
1,380,11
1,381,39
1,382,24
1,383,4
1,384,25
1,385,13
1,386,27
1,387,32
1,388,38
1,389,22
1,390,19
1,391,23
1,392,48
1,393,48
1,394,26
1,395,6
1,396,1
1,397,8
1,398,7
1,399,24
1,400,33
1,401,4
1,402,21
1,403,6
1,405,6
1,406,5
1,407,10
1,408,33
1,409,2
1,411,47
1,412,39
1,413,42
1,414,39
1,415,47
1,416,20
1,417,27
1,418,50
1,420,30
1,421,24
1,422,15
1,423,27
1,424,32
1,425,37
1,426,9
1,427,29
1,428,24
1,431,8
1,432,16
1,433,26
1,434,5
1,435,14
1,436,42
1,437,27
1,438,44
1,439,3
1,440,35
1,441,13
1,442,3
1,443,48
1,444,9
1,446,16
1,447,21
1,450,7
1,452,40
1,453,25
1,454,45
1,455,17
1,456,1
1,458,47
1,459,49
1,460,38
1,461,42
1,462,40
1,463,37
1,465,50
1,466,21
1,467,21
1,469,8
1,470,21
1,472,42
1,473,33
1,474,30
1,475,37
1,476,35
1,477,41
1,478,19
1,479,42
1,480,32
1,481,35
1,482,25
1,483,48
1,484,19
1,485,24
1,486,35
1,489,27
1,490,23
1,491,42
1,494,32
1,495,46
1,496,24
1,497,30
1,498,48
1,499,20
2,0,6
2,1,3
2,3,20
