nodo_partenza,nodo_arrivo,peso_arco
0,1,34
0,2,2
0,3,44
0,4,18
0,5,14
0,6,29
0,7,36
0,8,10
0,9,41
0,10,49
0,11,48
0,12,2
0,13,14
0,14,35
0,15,21
0,16,35
0,17,21
0,18,12
0,19,44
0,20,50
0,21,1
0,22,40
0,23,24
0,24,3
0,25,10
0,26,14
0,27,42
0,28,1
0,29,36
0,30,34
0,31,8
0,32,46
0,33,41
0,34,18
0,35,5
0,36,11
0,37,14
0,38,1
0,39,7
0,40,37
0,41,40
0,42,6
0,43,11
0,44,6
0,45,21
0,46,22
0,47,49
0,48,45
0,49,10
0,50,15
0,51,7
0,52,48
0,53,9
0,54,37
0,55,27
0,56,6
0,57,33
0,58,12
0,59,13
0,60,13
0,61,2
0,62,42
0,63,27
0,64,40
0,65,5
0,66,43
0,67,18
0,68,44
0,69,27
0,70,37
0,71,4
0,72,27
0,73,46
0,74,49
0,75,13
0,76,30
0,77,3
0,78,18
0,79,41
0,80,50
0,81,40
0,82,4
0,83,7
0,84,11
0,85,36
0,86,15
0,87,21
0,88,48
0,89,23
0,90,12
0,91,1
0,92,27
0,93,40
0,94,26
0,95,36
0,96,30
0,97,21
0,98,43
0,99,25
0,100,35
0,101,15
0,102,41
0,103,27
0,104,43
0,105,49
0,106,4
0,107,21
0,108,32
0,109,45
0,110,22
0,111,1
0,112,22
0,113,33
0,114,49
0,115,31
0,116,16
0,117,45
0,118,46
0,119,18
0,120,27
0,121,21
0,122,11
0,123,18
0,124,13
0,125,40
0,126,1
0,127,11
0,128,12
0,129,20
0,130,42
0,131,9
0,132,33
0,133,42
0,134,21
0,135,28
0,136,33
0,137,34
0,138,15
0,139,16
0,140,34
0,141,38
0,142,27
0,143,34
0,144,40
0,145,10
0,146,37
0,147,28
0,148,5
0,149,50
0,150,46
0,151,37
0,152,36
0,153,25
0,154,34
0,155,34
0,156,38
0,157,1
0,158,41
0,159,32
0,160,26
0,161,9
0,162,44
0,163,21
0,164,14
0,165,20
0,166,50
0,167,8
0,168,36
0,169,2
0,170,15
0,171,4
0,172,38
0,173,27
0,174,34
0,175,16
0,176,5
0,177,28
0,178,22
0,179,18
0,180,16
0,181,22
0,182,2
0,183,7
0,184,50
0,185,32
0,186,49
0,187,6
0,188,12
0,189,18
0,190,18
0,191,1
0,192,3
0,193,29
0,194,30
0,195,25
0,196,41
0,197,27
0,198,17
0,199,6
0,200,36
0,201,27
0,202,32
0,203,44
0,204,4
0,205,16
0,206,26
0,207,47
0,208,18
0,209,47
0,210,5
0,211,32
0,212,17
0,213,30
0,214,9
0,215,37
0,216,41
0,217,29
0,218,44
0,219,48
0,220,21
0,221,25
0,222,14
0,223,29
0,224,22
0,225,22
0,226,35
0,227,24
0,228,49
0,229,25
0,230,5
0,231,9
0,232,3
0,233,6
0,234,37
0,235,42
0,236,38
0,237,37
0,238,6
0,239,8
0,240,6
0,241,23
0,242,18
0,243,30
0,244,23
0,245,24
0,246,43
0,247,10
0,248,13
0,249,16
0,250,36
0,251,31
0,252,3
0,253,4
0,254,15
0,255,34
0,256,5
0,257,5
0,258,20
0,259,40
0,260,36
0,261,41
0,262,26
0,263,48
0,264,5
0,265,41
0,266,46
0,267,20
0,268,37
0,269,24
0,270,29
0,271,46
0,272,8
0,273,27
0,274,24
0,275,8
0,276,6
0,277,37
0,278,50
0,279,28
0,280,37
0,281,26
0,282,25
0,283,4
0,284,20
0,285,48
0,286,25
0,287,27
0,288,27
0,289,8
0,290,8
0,291,7
0,292,37
0,293,46
0,294,32
0,295,27
0,296,3
0,297,8
0,298,40
0,299,25
0,300,32
0,301,9
0,302,43
0,303,27
0,304,26
0,305,12
0,306,32
0,307,13
0,308,18
0,309,3
0,310,10
0,311,25
0,312,19
0,313,11
0,314,21
0,315,23
0,316,45
0,317,5
0,318,50
0,319,10
0,320,26
0,321,49
0,322,46
0,323,2
0,324,35
0,325,22
0,326,26
0,327,18
0,328,26
0,329,44
0,330,10
0,331,16
0,332,9
0,333,44
0,334,26
0,335,10
0,336,40
0,337,14
0,338,14
0,339,12
0,340,8
0,341,48
0,342,40
0,343,17
0,344,43
0,345,22
0,346,10
0,347,7
0,348,36
0,349,34
0,350,22
0,351,29
0,352,50
0,353,23
0,354,10
0,355,34
0,356,38
0,357,8
0,358,4
0,359,35
0,360,25
0,361,41
0,362,21
0,363,15
0,364,18
0,365,14
0,366,49
0,367,2
0,368,37
0,369,31
0,370,24
0,371,46
0,372,40
0,373,39
0,374,28
0,375,43
0,376,25
0,377,6
0,378,31
0,379,13
0,380,7
0,381,20
0,382,30
0,383,20
0,384,13
0,385,30
0,386,27
0,387,18
0,388,29
0,389,2
0,390,15
0,391,22
0,392,9
0,393,38
0,394,28
0,395,45
0,396,48
0,397,9
0,398,18
0,399,7
0,400,37
0,401,31
0,402,7
0,403,19
0,404,12
0,405,8
0,406,2
0,407,41
0,408,6
0,409,28
0,410,8
0,411,48
0,412,41
0,413,48
0,414,11
0,415,40
0,416,28
0,417,22
0,418,17
0,419,28
0,420,29
0,421,46
0,422,35
0,423,28
0,424,33
0,425,15
0,426,38
0,427,17
0,428,47
0,429,33
0,430,8
0,431,43
0,432,26
0,433,7
0,434,28
0,435,43
0,436,11
0,437,32
0,438,41
0,439,24
0,440,19
0,441,7
0,442,15
0,443,3
0,444,6
0,445,29
0,446,4
0,447,32
0,448,4
0,449,33
0,450,32
0,451,13
0,452,6
0,453,37
0,454,35
0,455,28
0,456,38
0,457,31
0,458,18
0,459,40
0,460,4
0,461,2
0,462,25
0,463,2
0,464,12
0,465,5
0,466,15
0,467,36
0,468,28
0,469,15
0,470,4
0,471,36
0,472,50
0,473,9
0,474,50
0,475,14
0,476,27
0,477,5
0,478,11
0,479,22
0,480,10
0,481,17
0,482,16
0,483,34
0,484,28
0,485,30
0,486,14
0,487,21
0,488,25
0,489,41
0,490,49
0,491,6
0,492,36
0,493,47
0,494,12
0,495,34
0,496,10
0,497,7
0,498,14
0,499,41
1,0,31
1,2,15
1,3,2
