nodo_partenza,nodo_arrivo,peso_arco
0,1,49
0,2,33
0,3,30
0,4,21
0,5,14
0,6,7
0,7,44
0,8,31
0,9,28
0,10,49
0,11,33
0,12,2
0,13,1
0,14,31
0,15,13
0,16,32
0,17,38
0,18,6
0,19,35
0,20,3
0,21,44
0,22,45
0,23,7
0,24,46
0,25,45
0,26,3
0,27,18
0,28,33
0,29,30
0,30,1
0,31,7
0,32,28
0,33,31
0,34,14
0,35,25
0,36,24
0,37,37
0,38,48
0,39,4
0,40,16
0,41,19
0,42,28
0,43,11
0,44,48
0,45,36
0,46,50
0,47,36
0,48,16
0,49,18
0,50,21
0,51,25
0,52,16
0,53,37
0,54,3
0,55,49
0,56,7
0,57,15
0,58,46
0,59,45
0,60,23
0,61,14
0,62,46
0,63,4
0,64,32
0,65,7
0,66,40
0,67,17
0,68,46
0,69,31
0,70,29
0,71,11
0,72,49
0,73,44
0,74,17
0,75,47
0,76,8
0,77,17
0,78,17
0,79,33
0,80,48
0,81,16
0,82,49
0,83,18
0,84,38
0,85,48
0,86,45
0,87,29
0,88,11
0,89,33
0,90,17
0,91,17
0,92,35
0,93,36
0,94,50
0,95,49
0,96,5
0,97,7
0,98,39
0,99,13
0,100,37
0,101,35
0,102,36
0,103,20
0,104,28
0,105,35
0,106,11
0,107,29
0,108,13
0,109,18
0,110,29
0,111,6
0,112,18
0,113,33
0,114,19
0,115,6
0,116,38
0,117,4
0,118,40
0,119,49
0,120,36
0,121,30
0,122,8
0,123,13
0,124,38
1,0,4
1,2,28
1,3,2
1,4,26
1,5,29
1,6,49
1,7,47
1,8,27
1,9,25
1,10,31
1,11,47
1,12,24
1,13,32
1,14,16
1,15,46
1,16,27
1,17,16
1,18,1
1,19,44
1,20,6
1,21,30
1,22,36
1,23,42
1,24,16
1,25,46
1,26,27
1,27,39
1,28,4
1,29,31
1,30,38
1,31,11
1,32,43
1,33,8
1,34,36
1,35,12
1,36,1
1,37,23
1,38,50
1,39,13
1,40,19
1,41,10
1,42,21
1,43,1
1,44,49
1,45,46
1,46,6
1,47,3
1,48,10
1,49,38
1,50,43
1,51,28
1,52,43
1,53,19
1,54,40
1,55,9
1,56,45
1,57,14
1,58,41
1,59,31
1,60,9
1,61,21
1,62,28
1,63,25
1,64,37
1,65,41
1,66,39
1,67,23
1,68,36
1,69,37
1,70,7
1,71,33
1,72,11
1,73,38
1,74,24
1,75,2
1,76,43
1,77,24
1,78,37
1,79,9
1,80,44
1,81,23
1,82,18
1,83,41
1,84,28
1,85,21
1,86,16
1,87,2
1,88,15
1,89,12
1,90,48
1,91,14
1,92,13
1,93,14
1,94,50
1,95,28
1,96,50
1,97,50
1,98,26
1,99,46
1,100,33
1,101,22
1,102,4
1,103,17
1,104,3
1,105,28
1,106,40
1,107,45
1,108,27
1,109,43
1,110,5
1,111,27
1,112,36
1,113,48
1,114,23
1,115,12
1,116,36
1,117,33
1,118,42
1,119,15
1,120,13
1,121,27
1,122,49
1,123,46
1,124,45
2,0,13
2,1,18
2,3,23
2,4,48
2,5,40
2,6,31
2,7,31
2,8,46
2,9,32
2,10,23
2,11,1
2,12,16
2,13,15
2,14,48
2,15,48
2,16,16
2,17,43
2,18,27
2,19,30
2,20,43
2,21,31
2,22,43
2,23,22
2,24,12
2,25,33
2,26,49
2,27,9
2,28,8
2,29,23
2,30,31
2,31,3
2,32,18
2,33,37
2,34,28
2,35,29
2,36,42
2,37,31
2,38,18
2,39,47
2,40,27
2,41,2
2,42,15
2,43,15
2,44,22
2,45,37
2,46,49
2,47,18
2,48,5
2,49,4
2,50,17
2,51,27
2,52,32
2,53,37
2,54,7
2,55,30
2,56,49
2,57,15
2,58,48
2,59,38
2,60,39
2,61,9
2,62,29
2,63,2
2,64,37
2,65,34
2,66,35
2,67,47
2,68,13
2,69,21
2,70,35
2,71,23
2,72,16
2,73,2
2,74,35
2,75,42
2,76,23
2,77,20
2,78,10
2,79,11
2,80,29
2,81,16
2,82,4
2,83,7
2,84,18
2,85,29
2,86,32
2,87,39
2,88,12
2,89,34
2,90,49
2,91,41
2,92,1
2,93,26
2,94,46
2,95,42
2,96,28
2,97,17
2,98,21
2,99,6
2,100,8
2,101,30
2,102,18
2,103,6
2,104,33
2,105,21
2,106,13
2,107,40
2,108,27
2,109,7
2,110,26
2,111,8
2,112,15
2,113,17
2,114,49
2,115,19
2,116,45
2,117,46
2,118,21
2,119,47
2,120,36
2,121,31
2,122,40
2,123,4
2,124,12
3,0,40
3,1,21
3,2,45
3,4,38
3,5,44
3,6,35
3,7,25
3,8,9
3,9,19
3,10,15
3,11,34
3,12,27
3,13,40
3,14,31
3,15,21
3,16,26
3,17,45
3,18,14
3,19,27
3,20,43
3,21,29
3,22,42
3,23,45
3,24,15
3,25,13
3,26,32
3,27,42
3,28,31
3,29,36
3,30,13
3,31,27
3,32,47
3,33,26
3,34,22
3,35,30
3,36,27
3,37,4
3,38,7
3,39,22
3,40,48
3,41,4
3,42,46
3,43,5
3,44,8
3,45,17
3,46,40
3,47,16
3,48,13
3,49,35
3,50,3
3,51,22
3,52,28
3,53,36
3,54,1
3,55,43
3,56,1
3,57,21
3,58,40
3,59,41
3,60,43
3,61,30
3,62,50
3,63,2
3,64,22
3,65,13
3,66,25
3,67,43
3,68,49
3,69,2
3,70,41
3,71,13
3,72,40
3,73,47
3,74,21
3,75,5
3,76,40
3,77,36
3,78,30
3,79,39
3,80,32
3,81,42
3,82,16
3,83,46
3,84,20
3,85,42
3,86,49
3,87,44
3,88,5
3,89,35
3,90,34
3,91,4
3,92,43
3,93,23
3,94,42
3,95,37
3,96,47
3,97,43
3,98,43
3,99,10
3,100,35
3,101,42
3,102,33
3,103,29
3,104,37
3,105,4
3,106,47
3,107,1
3,108,40
3,109,21
3,110,26
3,111,9
3,112,13
3,113,38
3,114,20
3,115,31
3,116,3
3,117,1
3,118,37
3,119,1
3,120,32
3,121,15
3,122,43
3,123,31
3,124,2
4,0,20
4,1,5
4,2,2
4,3,21
4,5,39
4,6,25
4,7,11
4,8,18
4,9,33
4,10,37
4,11,23
4,12,41
4,13,25
4,14,23
4,15,44
4,16,41
