nodo_partenza,nodo_arrivo,peso_arco
0,1,34
0,2,39
0,3,46
0,4,23
0,5,40
0,6,27
0,7,29
0,8,23
0,9,24
0,10,22
0,11,25
0,12,31
0,13,5
0,14,8
0,15,11
0,16,33
0,17,5
0,18,20
0,19,49
0,20,1
0,21,30
0,22,6
0,23,8
0,24,27
0,25,7
0,26,33
0,27,26
0,28,6
0,29,18
0,30,1
0,31,35
0,32,22
0,33,48
0,34,4
0,35,22
0,36,36
0,37,13
0,38,10
0,39,18
0,40,25
0,41,34
0,42,1
0,43,39
0,44,13
0,45,25
0,46,25
0,47,21
0,48,34
0,49,33
0,50,1
0,51,49
0,52,13
0,53,13
0,54,45
0,55,2
0,56,19
0,57,3
0,58,39
0,59,13
0,60,49
0,61,39
0,62,35
0,63,16
0,64,45
0,65,47
0,66,6
0,67,12
0,68,40
0,69,11
0,70,25
0,71,19
0,72,23
0,73,35
0,74,12
0,75,12
0,76,30
0,77,7
0,78,41
0,79,9
0,80,1
0,81,39
0,82,16
0,83,20
0,84,41
0,85,26
0,86,44
0,87,37
0,88,8
0,89,21
0,90,4
0,91,27
0,92,25
0,93,37
0,94,41
0,95,47
0,96,44
0,97,3
0,98,40
0,99,41
0,100,13
0,101,32
0,102,5
0,103,27
0,104,19
0,105,35
0,106,28
0,107,43
0,108,8
0,109,28
0,110,35
0,111,35
0,112,12
0,113,9
0,114,16
0,115,22
0,116,16
0,117,43
0,118,26
0,119,30
0,120,42
0,121,36
0,122,9
0,123,46
0,124,36
0,125,30
0,126,45
0,127,33
0,128,11
0,129,31
0,130,11
0,131,8
0,132,36
0,133,5
0,134,45
0,135,38
0,136,7
0,137,19
0,138,25
0,139,50
0,140,45
0,141,48
0,142,49
0,143,32
0,144,11
0,145,49
0,146,37
0,147,26
0,148,2
0,149,46
0,150,3
0,151,45
0,152,7
0,153,4
0,154,6
0,155,3
0,156,16
0,157,10
0,158,3
0,159,37
0,160,4
0,161,26
0,162,10
0,163,45
0,164,12
0,165,5
0,166,32
0,167,46
0,168,48
0,169,42
0,170,41
0,171,19
0,172,35
0,173,14
0,174,32
0,175,40
0,176,37
0,177,19
0,178,17
0,179,50
0,180,39
0,181,4
0,182,16
0,183,34
0,184,2
0,185,23
0,186,12
0,187,24
0,188,43
0,189,49
0,190,23
0,191,44
0,192,35
0,193,42
0,194,33
0,195,11
0,196,41
0,197,47
0,198,32
0,199,11
0,200,24
0,201,49
0,202,12
0,203,24
0,204,23
0,205,39
0,206,7
0,207,48
0,208,23
0,209,32
0,210,18
0,211,7
0,212,20
0,213,44
0,214,27
0,215,35
0,216,24
0,217,3
0,218,22
0,219,24
0,220,20
0,221,28
0,222,30
0,223,28
0,224,30
0,225,18
0,226,27
0,227,48
0,228,15
0,229,13
0,230,21
0,231,32
0,232,8
0,233,50
0,234,3
0,235,10
0,236,46
0,237,19
0,238,22
0,239,30
0,240,26
0,241,8
0,242,21
0,243,31
0,244,19
0,245,44
0,246,12
0,247,6
0,248,47
0,249,42
1,0,27
1,2,2
1,3,38
1,4,4
1,5,17
1,6,38
1,7,49
1,8,36
1,9,22
1,10,41
1,11,2
1,12,8
1,13,8
1,14,45
1,15,12
1,16,46
1,17,3
1,18,46
1,19,38
1,20,33
1,21,24
1,22,28
1,23,2
1,24,4
1,25,34
1,26,34
1,27,28
1,28,37
1,29,36
1,30,31
1,31,49
1,32,13
1,33,40
1,34,34
1,35,6
1,36,41
1,37,6
1,38,35
1,39,39
1,40,18
1,41,17
1,42,18
1,43,4
1,44,5
1,45,14
1,46,41
1,47,28
1,48,7
1,49,7
1,50,4
1,51,40
1,52,34
1,53,37
1,54,40
1,55,33
1,56,45
1,57,13
1,58,9
1,59,13
1,60,5
1,61,14
1,62,42
1,63,8
1,64,32
1,65,1
1,66,12
1,67,50
1,68,24
1,69,31
1,70,17
1,71,3
1,72,6
1,73,16
1,74,9
1,75,31
1,76,15
1,77,45
1,78,8
1,79,13
1,80,50
1,81,13
1,82,9
1,83,27
1,84,15
1,85,13
1,86,14
1,87,21
1,88,17
1,89,25
1,90,43
1,91,45
1,92,10
1,93,17
1,94,15
1,95,23
1,96,24
1,97,16
1,98,46
1,99,40
1,100,21
1,101,41
1,102,5
1,103,6
1,104,15
1,105,1
1,106,47
1,107,23
1,108,35
1,109,1
1,110,42
1,111,35
1,112,1
1,113,2
1,114,13
1,115,24
1,116,24
1,117,2
1,118,42
1,119,49
1,120,40
1,121,9
1,122,11
1,123,46
1,124,43
1,125,5
1,126,24
1,127,30
1,128,43
1,129,35
1,130,29
1,131,22
1,132,1
1,133,33
1,134,18
1,135,13
1,136,19
1,137,7
1,138,39
1,139,10
1,140,34
1,141,47
1,142,19
1,143,14
1,144,18
1,145,27
1,146,22
1,147,38
1,148,16
1,149,39
1,150,32
1,151,8
1,152,5
1,153,47
1,154,44
1,155,40
1,156,35
1,157,26
1,158,46
1,159,11
1,160,22
1,161,18
1,162,10
1,163,32
1,164,44
1,165,47
1,166,11
1,167,41
1,168,19
1,169,39
1,170,10
1,171,50
1,172,7
1,173,32
1,174,18
1,175,3
1,176,35
1,177,41
1,178,1
1,179,23
1,180,8
1,181,43
1,182,46
1,183,13
1,184,36
1,185,41
1,186,40
1,187,23
1,188,21
1,189,14
1,190,48
1,191,36
1,192,3
1,193,26
1,194,45
1,195,4
1,196,8
1,197,25
1,198,21
1,199,14
1,200,47
1,201,4
1,202,33
1,203,33
1,204,10
1,205,16
1,206,42
1,207,5
1,208,4
1,209,29
1,210,38
1,211,9
1,212,49
1,213,18
1,214,50
1,215,1
1,216,37
1,217,4
1,218,7
1,219,16
1,220,23
1,221,20
1,222,7
1,223,47
1,224,4
1,225,35
1,226,46
1,227,35
1,228,16
1,229,29
1,230,8
1,231,41
1,232,45
1,233,34
1,234,10
1,235,13
1,236,33
1,237,36
1,238,36
1,239,42
1,240,41
1,241,9
1,242,25
1,243,34
1,244,47
1,245,15
1,246,33
1,247,44
1,248,41
1,249,25
2,0,8
2,1,5
2,3,12
2,4,13
2,5,32
2,6,20
2,7,20
2,8,24
2,9,21
2,10,48
2,11,10
2,12,1
2,13,8
2,14,26
2,15,18
2,16,50
2,17,27
2,18,32
2,19,24
2,20,19
2,21,20
2,22,14
2,23,18
2,24,45
2,25,22
2,26,2
2,27,47
2,28,35
2,29,37
2,30,37
2,31,50
2,32,9
2,33,17
2,34,15
2,35,1
2,36,23
2,37,45
2,38,16
2,39,35
2,40,35
2,41,49
2,42,44
2,43,38
2,44,18
2,45,43
2,46,35
2,47,16
2,48,43
2,49,9
2,50,39
2,51,7
2,52,16
2,53,42
2,54,27
2,55,5
2,56,20
2,57,27
2,58,17
2,59,45
2,60,12
2,61,39
2,62,18
2,63,11
2,64,19
2,65,21
2,66,1
2,67,39
2,68,6
2,69,26
2,70,32
2,71,1
2,72,32
2,73,36
2,74,12
2,75,33
2,76,27
2,77,20
2,78,3
2,79,15
2,80,39
2,81,20
2,82,19
2,83,33
2,84,46
2,85,23
2,86,17
2,87,16
2,88,43
2,89,11
2,90,45
2,91,18
2,92,32
2,93,43
2,94,14
2,95,44
2,96,39
2,97,46
2,98,20
2,99,44
2,100,37
2,101,28
2,102,11
2,103,24
2,104,34
2,105,26
2,106,8
2,107,7
2,108,48
2,109,39
2,110,39
2,111,43
2,112,48
2,113,16
2,114,19
2,115,38
2,116,20
2,117,44
2,118,24
2,119,7
2,120,35
2,121,36
2,122,1
2,123,47
2,124,28
2,125,8
2,126,37
2,127,37
2,128,30
2,129,15
2,130,39
2,131,11
2,132,29
2,133,18
2,134,39
2,135,4
2,136,8
2,137,7
2,138,37
2,139,9
2,140,36
2,141,27
